"","plz","note","subregion_ID"
"712","45889","45889 Gelsenkirchen",41
"713","49835","49835 Wietmarschen",31
"714","42115","42115 Wuppertal",41
"715","53111","53111 Bonn",41
"716","51427","51427 Bergisch Gladbach",41
"717","42555","42555 Velbert",41
"718","53177","53177 Bonn",41
"719","26506","26506 Norden",31
"720","53175","53175 Bonn",41
"721","45289","45289 Essen",41
"722","66564","66564 Ottweiler",102
"723","66564","66564 Ottweiler",103
"724","51519","51519 Odenthal",41
"725","56814","56814 Ediger-Eller",102
"726","56745","56745 Bell",102
"727","53113","53113 Bonn",41
"728","53842","53842 Troisdorf",41
"729","48607","48607 Ochtrup",31
"730","48607","48607 Ochtrup",41
"731","48465","48465 Engden, Isterberg, SchÃ¼ttorf u.a.",31
"732","48465","48465 Engden, Isterberg, SchÃ¼ttorf u.a.",41
"733","42111","42111 Wuppertal",41
"734","53129","53129 Bonn",41
"735","56727","56727 Mayen",101
"736","56727","56727 Mayen",102
"737","45886","45886 Gelsenkirchen",41
"738","48249","48249 DÃ¼lmen",41
"739","66399","66399 Mandelbachtal",103
"740","45888","45888 Gelsenkirchen",41
"741","56812","56812 Cochem",101
"742","44866","44866 Bochum",41
"743","53426","53426 Schalkenbach, KÃ¶nigsfeld, Dedenbach",102
"744","48624","48624 SchÃ¶ppingen",41
"745","56862","56862 PÃ¼nderich",101
"746","42117","42117 Wuppertal",41
"747","42349","42349 Wuppertal",41
"748","55765","55765 Birkenfeld u.a.",102
"749","55765","55765 Birkenfeld u.a.",103
"750","66540","66540 Neunkirchen",103
"751","66583","66583 Spiesen-Elversberg",103
"752","45529","45529 Hattingen",41
"753","44867","44867 Bochum",41
"754","45699","45699 Herten",41
"755","51465","51465 Bergisch Gladbach",41
"756","56850","56850 Enkirch u.a.",101
"757","56850","56850 Enkirch u.a.",102
"758","56843","56843 Irmenach",101
"759","44869","44869 Bochum",41
"760","56651","56651 Niederzissen",102
"761","44879","44879 Bochum",41
"762","49744","49744 Geeste",31
"763","53227","53227 Bonn",41
"764","49762","49762 Sustrum, Lathen u.a.",31
"765","66640","66640 Namborn",103
"766","44653","44653 Herne",41
"767","53757","53757 Sankt Augustin",41
"768","42109","42109 Wuppertal",41
"769","53229","53229 Bonn",41
"770","44649","44649 Herne",41
"771","56867","56867 Briedel",101
"772","56856","56856 Zell (Mosel)",101
"773","51429","51429 Bergisch Gladbach",41
"774","42105","42105 Wuppertal",41
"775","42857","42857 Remscheid",41
"776","53840","53840 Troisdorf",41
"777","42103","42103 Wuppertal",41
"778","56843","56843 Irmenach",102
"779","26759","26759 Hinte",31
"780","51503","51503 RÃ¶srath",41
"781","45659","45659 Recklinghausen",41
"782","49716","49716 Meppen",31
"783","54483","54483 Kleinich",102
"784","48629","48629 Metelen",41
"785","26548","26548 Norderney",31
"786","44651","44651 Herne",41
"787","42929","42929 Wermelskirchen",41
"788","42119","42119 Wuppertal",41
"789","56818","56818 Klotten",101
"790","53173","53173 Bonn",41
"791","42107","42107 Wuppertal",41
"792","53424","53424 Remagen",102
"793","53424","53424 Remagen",41
"794","66538","66538 Neunkirchen",103
"795","49779","49779 Oberlangen, Niederlangen",31
"796","44793","44793 Bochum",41
"797","53489","53489 Sinzig",102
"798","53179","53179 Bonn",102
"799","53179","53179 Bonn",41
"800","26907","26907 Walchum",31
"801","55768","55768 HoppstÃ¤dten-Weiersbach",102
"802","42285","42285 Wuppertal",41
"803","44652","44652 Herne",41
"804","42855","42855 Remscheid",41
"805","66453","66453 Gersheim",103
"806","45525","45525 Hattingen",41
"807","42853","42853 Remscheid",41
"808","42859","42859 Remscheid",41
"809","42369","42369 Wuppertal",41
"810","42283","42283 Wuppertal",41
"811","42281","42281 Wuppertal",41
"812","53639","53639 KÃ¶nigswinter",102
"813","53639","53639 KÃ¶nigswinter",41
"814","45549","45549 SprockhÃ¶vel",41
"815","45661","45661 Recklinghausen",41
"816","66629","66629 Freisen",102
"817","66629","66629 Freisen",103
"818","56653","56653 Wehr",102
"819","44795","44795 Bochum",41
"820","45657","45657 Recklinghausen",41
"821","53721","53721 Siegburg",41
"822","56820","56820 Senheim",101
"823","44797","44797 Bochum",41
"824","44809","44809 Bochum",41
"825","66440","66440 Blieskastel",102
"826","66440","66440 Blieskastel",103
"827","26831","26831 Bunde",31
"828","26721","26721 Emden",31
"829","66539","66539 Neunkirchen",103
"830","45527","45527 Hattingen",41
"831","26529","26529 Upgant-Schott, Osteel u.a.",31
"832","26906","26906 Dersum",31
"833","44625","44625 Herne",41
"834","42287","42287 Wuppertal",41
"835","51515","51515 KÃ¼rten",41
"836","66459","66459 Kirkel",103
"837","45739","45739 Oer-Erkenschwick",41
"838","53797","53797 Lohmar",41
"839","56821","56821 Ellenz-Poltersdorf",101
"840","42275","42275 Wuppertal",41
"841","56743","56743 Mendig",101
"842","56743","56743 Mendig",102
"843","49808","49808 Lingen",31
"844","51491","51491 Overath",41
"845","44807","44807 Bochum",41
"846","26725","26725 Emden",31
"847","44629","44629 Herne",41
"848","44789","44789 Bochum",41
"849","42289","42289 Wuppertal",41
"850","26899","26899 Rhede (Ems)",31
"851","53604","53604 Bad Honnef",102
"852","53604","53604 Bad Honnef",41
"853","53498","53498 Bad Breisig, Waldorf, GÃ¶nnersdorf",102
"854","42279","42279 Wuppertal",41
"855","26892","26892 DÃ¶rpen, Lehe, u.a.",31
"856","55779","55779 Heimbach",102
"857","45665","45665 Recklinghausen",41
"858","42277","42277 Wuppertal",41
"859","44623","44623 Herne",41
"860","44791","44791 Bochum",41
"861","44787","44787 Bochum",41
"862","42899","42899 Remscheid",41
"863","45663","45663 Recklinghausen",41
"864","44628","44628 Herne",41
"865","56754","56754 Binningen",101
"866","56754","56754 Binningen",102
"867","55776","55776 Berglangenbach, Ruschberg u.a.",102
"868","55776","55776 Berglangenbach, Ruschberg u.a.",103
"869","53572","53572 Bruchhausen, Unkel",102
"870","53619","53619 Rheinbreitbach",102
"871","53619","53619 Rheinbreitbach",41
"872","48727","48727 Billerbeck",41
"873","55483","55483 Dickenschied u.a.",102
"874","48488","48488 EmsbÃ¼ren",31
"875","44799","44799 Bochum",41
"876","56829","56829 Pommern",101
"877","48493","48493 Wettringen",31
"878","48493","48493 Wettringen",41
"879","66450","66450 Bexbach",102
"880","66450","66450 Bexbach",103
"881","44801","44801 Bochum",41
"882","53579","53579 Erpel",102
"883","55491","55491 BÃ¼chenbeuren",102
"884","26524","26524 Hage, Halbemond u.a.",31
"885","56867","56867 Briedel",102
"886","42389","42389 Wuppertal",41
"887","56865","56865 Blankenrath u.a.",101
"888","56865","56865 Blankenrath u.a.",102
"889","55743","55743 Idar-Oberstein",102
"890","53773","53773 Hennef (Sieg)",102
"891","53773","53773 Hennef (Sieg)",41
"892","56736","56736 Kottenheim",101
"893","56736","56736 Kottenheim",102
"894","26844","26844 Jemgum",31
"895","44803","44803 Bochum",41
"896","42897","42897 Remscheid",41
"897","56659","56659 Burgbrohl",102
"898","56751","56751 Polch",101
"899","56751","56751 Polch",102
"900","44627","44627 Herne",41
"901","45711","45711 Datteln",41
"902","56253","56253 Treis-Karden",101
"903","26624","26624 SÃ¼dbrookmerland",31
"904","48612","48612 Horstmar",41
"905","44579","44579 Castrop-Rauxel",41
"906","44805","44805 Bochum",41
"907","42399","42399 Wuppertal",41
"908","56858","56858 Peterswald-LÃ¶ffelscheid u.a.",102
"909","66916","66916 Breitenbach",102
"910","66916","66916 Breitenbach",103
"911","58456","58456 Witten",41
"912","26826","26826 Weener",31
"913","53547","53547 Breitscheid, Dattenberg, Hausen, HÃ¼mmerich, Kasbach-Ohlenberg, RoÃbach u",102
"914","51789","51789 Lindlar",41
"915","55624","55624 Rhaunen",102
"916","56645","56645 Nickenich",101
"917","56645","56645 Nickenich",102
"918","48301","48301 Nottuln",41
"919","58332","58332 Schwelm",41
"920","48499","48499 Salzbergen",31
"921","48499","48499 Salzbergen",41
"922","59348","59348 LÃ¼dinghausen",41
"923","48565","48565 Steinfurt",41
"924","55777","55777 Berschweiler bei Baumholder",102
"925","55777","55777 Berschweiler bei Baumholder",103
"926","53545","53545 Linz am Rhein, Ockenfels",102
"927","42499","42499 HÃ¼ckeswagen",41
"928","56753","56753 Mertloch, Welling u.a.",101
"929","56753","56753 Mertloch, Welling u.a.",102
"930","51688","51688 WipperfÃ¼rth",41
"931","66424","66424 Homburg",102
"932","66424","66424 Homburg",103
"933","58455","58455 Witten",41
"934","56642","56642 Kruft",101
"935","56642","56642 Kruft",102
"936","53819","53819 Neunkirchen-Seelscheid",41
"937","66871","66871 Pfeffelbach",102
"938","66871","66871 Pfeffelbach",103
"939","44894","44894 Bochum",41
"940","53560","53560 VettelschloÃ, Kretzhaus (Linz am Rhein)",102
"941","26632","26632 Ihlow",31
"942","44581","44581 Castrop-Rauxel",41
"943","55487","55487 Sohren",102
"944","44575","44575 Castrop-Rauxel",41
"945","56656","56656 Brohl-LÃ¼tzing",102
"946","66903","66903 Altenkirchen",102
"947","66903","66903 Altenkirchen",103
"948","56626","56626 Andernach",101
"949","56626","56626 Andernach",102
"950","44892","44892 Bochum",41
"951","66482","66482 ZweibrÃ¼cken",102
"952","66482","66482 ZweibrÃ¼cken",103
"953","66914","66914 Waldmohr",102
"954","66914","66914 Waldmohr",103
"955","48366","48366 Laer",41
"956","26871","26871 Papenburg",31
"957","44577","44577 Castrop-Rauxel",41
"958","53557","53557 Bad HÃ¶nningen",102
"959","56294","56294 MÃ¼nstermaifeld",101
"960","56290","56290 Beltheim",101
"961","56290","56290 Beltheim",102
"962","55774","55774 Baumholder",102
"963","42477","42477 Radevormwald",41
"964","58300","58300 Wetter (Ruhr)",41
"965","66909","66909 Herschweiler-Pettersheim",102
"966","66909","66909 Herschweiler-Pettersheim",103
"967","58256","58256 Ennepetal",41
"968","58285","58285 Gevelsberg",41
"969","59399","59399 Olfen",41
"970","26802","26802 Moormerland",31
"971","58452","58452 Witten",41
"972","26532","26532 GroÃheide",31
"973","44388","44388 Dortmund",41
"974","49811","49811 Lingen",31
"975","53804","53804 Much",41
"976","49809","49809 Lingen",31
"977","55481","55481 Kirchberg u.a.",102
"978","56598","56598 Rheinbrohl",102
"979","26553","26553 Dornum",31
"980","53578","53578 Windhagen",102
"981","53578","53578 Windhagen",41
"982","56869","56869 Mastershausen",101
"983","56869","56869 Mastershausen",102
"984","56254","56254 MÃ¼den",101
"985","66901","66901 SchÃ¶nenberg-KÃ¼belberg",102
"986","45731","45731 Waltrop",41
"987","66500","66500 Hornbach",102
"988","66500","66500 Hornbach",103
"989","53562","53562 Sankt Katharinen (Landkreis Neuwied)",102
"990","55756","55756 Herrstein",102
"991","48485","48485 Neuenkirchen",31
"992","48485","48485 Neuenkirchen",41
"993","51766","51766 Engelskirchen",41
"994","66904","66904 BrÃ¼cken (Pfalz)",102
"995","49777","49777 Stavern",31
"996","56299","56299 Ochtendung",101
"997","53809","53809 Ruppichteroth",41
"998","58453","58453 Witten",41
"999","44359","44359 Dortmund",41
"1000","56288","56288 Kastellaun",101
"1001","58454","58454 Witten",41
"1002","56630","56630 Kretz",101
"1003","66484","66484 Battweiler u.a.",102
"1004","56295","56295 Lonnig",101
"1005","56332","56332 Lehmen, Niederfell, Oberfell, Wolken u.a.",101
"1006","44357","44357 Dortmund",41
"1007","66869","66869 Kusel",102
"1008","56288","56288 Kastellaun",102
"1009","44379","44379 Dortmund",41
"1010","55608","55608 Bergen",102
"1011","58313","58313 Herdecke",41
"1012","44149","44149 Dortmund",41
"1013","55626","55626 Bundenbach",102
"1014","56637","56637 Plaidt",101
"1015","56599","56599 Leutesdorf",101
"1016","56599","56599 Leutesdorf",102
"1017","53567","53567 Asbach, Buchholz",102
"1018","53567","53567 Asbach, Buchholz",41
"1019","26579","26579 Baltrum",31
"1020","49740","49740 HaselÃ¼nne",31
"1021","26810","26810 Westoverledingen",31
"1022","53577","53577 Neustadt (Wied)",102
"1023","58339","58339 Breckerfeld",41
"1024","48329","48329 Havixbeck",41
"1025","48432","48432 Rheine",31
"1026","48432","48432 Rheine",41
"1027","26789","26789 Leer",31
"1028","44369","44369 Dortmund",41
"1029","26909","26909 NeubÃ¶rger, Neulehe",31
"1030","58135","58135 Hagen",41
"1031","48480","48480 LÃ¼nne, Schapen, Spelle",31
"1032","48480","48480 LÃ¼nne, Schapen, Spelle",41
"1033","66894","66894 Bechhofen",102
"1034","66894","66894 Bechhofen",103
"1035","55471","55471 Tiefenbach u.a.",102
"1036","49844","49844 Bawinkel",31
"1037","53783","53783 Eitorf",102
"1038","53783","53783 Eitorf",41
"1039","44227","44227 Dortmund",41
"1040","56567","56567 Neuwied",101
"1041","56567","56567 Neuwied",102
"1042","56588","56588 Waldbreitbach, Hasuen",102
"1043","55490","55490 GemÃ¼nden",102
"1044","58089","58089 Hagen",41
"1045","55606","55606 Kirn",102
"1046","66892","66892 BruchmÃ¼hlbach-Miesau",102
"1047","66892","66892 BruchmÃ¼hlbach-Miesau",103
"1048","56330","56330 Kobern-Gondorf",101
"1049","56589","56589 Niederbreitbach",102
"1050","56648","56648 Saffig",101
"1051","55619","55619 Hennweiler",102
"1052","48431","48431 Rheine",41
"1053","66497","66497 Contwig",102
"1054","66907","66907 Glan-MÃ¼nchweiler",102
"1055","26605","26605 Aurich",31
"1056","48341","48341 Altenberge",41
"1057","49838","49838 Lengerich u.a.",31
"1058","66501","66501 Kleinbundenbach",102
"1059","26607","26607 Aurich",31
"1060","56220","56220 Urmitz",101
"1061","26556","26556 Westerholt, Schweindorf u.a.",31
"1062","59379","59379 Selm",41
"1063","49832","49832 Andervenne, Beesten, Freren, Messingen, Thuine",31
"1064","49832","49832 Andervenne, Beesten, Freren, Messingen, Thuine",41
"1065","66882","66882 HÃ¼tschenhausen",102
"1066","56283","56283 Wildenbungert, Gondershausen, NÃ¶rtershausen u.a.",101
"1067","56283","56283 Wildenbungert, Gondershausen, NÃ¶rtershausen u.a.",102
"1068","66887","66887 Rammelsbach u.a.",102
"1069","49751","49751 SÃ¶gel u.a.",31
"1070","66885","66885 Altenglan",102
"1071","58553","58553 Halver",41
"1072","44536","44536 LÃ¼nen",41
"1073","44147","44147 Dortmund",41
"1074","48308","48308 Senden",41
"1075","44339","44339 Dortmund",41
"1076","44225","44225 Dortmund",41
"1077","51674","51674 Wiehl",41
"1078","67744","67744 Medard, Rathskirchen u.a.",102
"1079","48356","48356 Nordwalde",41
"1080","56575","56575 WeiÃenthurm",101
"1081","48429","48429 Rheine",41
"1082","48282","48282 Emsdetten",41
"1083","44139","44139 Dortmund",41
"1084","44137","44137 Dortmund",41
"1085","51647","51647 Gummersbach",41
"1086","44229","44229 Dortmund",41
"1087","56581","56581 Melsbach",102
"1088","26903","26903 Surwold",31
"1089","58091","58091 Hagen",41
"1090","57635","57635 Weyerbusch",102
"1091","57635","57635 Weyerbusch",41
"1092","26904","26904 BÃ¶rger",31
"1093","56564","56564 Neuwied",101
"1094","67746","67746 Langweiler",102
"1095","66879","66879 Steinwenden u.a.",101
"1096","66879","66879 Steinwenden u.a.",102
"1097","58099","58099 Hagen",41
"1098","57632","57632 Flammersfeld",102
"1099","55469","55469 Simmern/HunsrÃ¼ck u.a.",102
"1100","51709","51709 Marienheide",41
"1101","44145","44145 Dortmund",41
"1102","44534","44534 LÃ¼nen",41
"1103","48477","48477 HÃ¶rstel",31
"1104","48477","48477 HÃ¶rstel",41
"1105","26603","26603 Aurich",31
"1106","66503","66503 Dellfeld",102
"1107","56154","56154 Boppard",101
"1108","58095","58095 Hagen",41
"1109","58097","58097 Hagen",41
"1110","51588","51588 NÃ¼mbrecht",41
"1111","26465","26465 Langeoog",31
"1112","44135","44135 Dortmund",41
"1113","44265","44265 Dortmund",41
"1114","56587","56587 StraÃenhaus",102
"1115","56218","56218 MÃ¼lheim-KÃ¤rlich",101
"1116","44263","44263 Dortmund",41
"1117","51570","51570 Windeck",102
"1118","51570","51570 Windeck",41
"1119","44141","44141 Dortmund",41
"1120","66507","66507 Reifenberg",102
"1121","56593","56593 Horhausen (Westerwald)",102
"1122","56579","56579 Rengsdorf",102
"1123","66957","66957 Vinningen, Trulben, Ruppertsweiler u.a.",102
"1124","66851","66851 Mittelbrunn, Queidersbach u.a.",102
"1125","48161","48161 MÃ¼nster",41
"1126","44143","44143 Dortmund",41
"1127","66917","66917 Wallhalben u.a.",102
"1128","26487","26487 Blomberg, Neuschoo",31
"1129","59394","59394 Nordkirchen",41
"1130","56072","56072 Koblenz",101
"1131","56566","56566 Neuwied",101
"1132","56566","56566 Neuwied",102
"1133","66509","66509 Rieschweiler-MÃ¼hlbach",102
"1134","58093","58093 Hagen",41
"1135","66989","66989 HÃ¶heinÃ¶d, Petersberg u.a.",102
"1136","66504","66504 Bottenbach",102
"1137","26629","26629 GroÃefehn",31
"1138","56333","56333 Winningen",101
"1139","26427","26427 Esens, Neuharlingersiel u.a.",31
"1140","44329","44329 Dortmund",41
"1141","66506","66506 MaÃweiler",102
"1142","44532","44532 LÃ¼nen",41
"1143","57641","57641 Oberlahr",102
"1144","51645","51645 Gummersbach",41
"1145","58579","58579 SchalksmÃ¼hle",41
"1146","26489","26489 Ochtersum",31
"1147","56291","56291 Leiningen",101
"1148","56291","56291 Leiningen",102
"1149","44269","44269 Dortmund",41
"1150","55629","55629 Seesbach",102
"1151","26817","26817 Rhauderfehn",31
"1152","58566","58566 Kierspe",41
"1153","66877","66877 Ramstein-Miesenbach",102
"1154","44267","44267 Dortmund",41
"1155","55618","55618 Simmertal",102
"1156","49774","49774 LÃ¤hden",31
"1157","48163","48163 MÃ¼nster",41
"1158","67742","67742 Lauterecken u.a.",102
"1159","58239","58239 Schwerte",41
"1160","51643","51643 Gummersbach",41
"1161","44328","44328 Dortmund",41
"1162","56281","56281 Emmelshausen",101
"1163","56281","56281 Emmelshausen",102
"1164","26847","26847 Detern",31
"1165","51545","51545 WaldbrÃ¶l",41
"1166","79588","79588 Efringen-Kirchen",111
"1167","56584","56584 Anhausen",102
"1168","66954","66954 Pirmasens",102
"1169","56075","56075 Koblenz",101
"1170","56594","56594 Willroth",102
"1171","55627","55627 Merxheim",102
"1172","79415","79415 Bad Bellingen",111
"1173","66849","66849 Landstuhl",102
"1174","56073","56073 Koblenz",101
"1175","67744","67744 Medard, Rathskirchen u.a.",101
"1176","67754","67754 EÃweiler",101
"1177","67754","67754 EÃweiler",102
"1178","56323","56323 Waldesch, HÃ¼nenfeld",101
"1179","48268","48268 Greven",41
"1180","44309","44309 Dortmund",41
"1181","26835","26835 Hesel, Neukamperfehn u.a.",31
"1182","26845","26845 Nortmoor",31
"1183","66987","66987 Thaleischweiler-FrÃ¶schen",102
"1184","67749","67749 Offenbach-Hundheim",102
"1185","79395","79395 Neuenburg am Rhein",111
"1186","56317","56317 Urbach",102
"1187","66919","66919 Obernheim-Kirchenarnbach u.a.",102
"1188","58119","58119 Hagen",41
"1189","26897","26897 Esterwegen u.a.",31
"1190","67756","67756 Hinzweiler",102
"1191","56070","56070 Koblenz",101
"1192","44287","44287 Dortmund",41
"1193","55566","55566 Sobernheim",102
"1194","55499","55499 Riesweiler",102
"1195","55621","55621 Hundsbach",102
"1196","56305","56305 Puderbach",102
"1197","48496","48496 Hopsten",31
"1198","48496","48496 Hopsten",41
"1199","67745","67745 Grumbach",102
"1200","59368","59368 Werne",41
